สวัสดีค่ะอาจารย์ข้อนี้สามารถทำแบบนี้ได้ไหมคะ,homework
ขอนุญาติค่ะอาจารย์ หนูมีข้อสงสัยในเรื่องงานที่อาจารย์ให้ศึกษาค่ะ ต้องศึกษาจากในอินเตอร์เน็ตหรือหนังสือคะ,homework
อาจารย์คะ หนูสงสัยว่างานนี้ต้องเขียนหรือพิมพ์คะ,homework
ครุ/อาจารย์(ครับ/ค่ะ) ไม่ทราบว่าข้อนี้…….,homework
ใช่,homework
คุณครูครับข้อนี้ทำยังไงหรอครับช่วยอธิบายหน่อยได้มั่ยครับ,homework
อาจารย์คะ วิชานี้จะต้องถ่ายคลิปวิดีโอรึป่าวคะ,homework
รบกวนอาจารย์อธิบายข้อนี้สะดวกไหมคะ,homework
สวัสดีค่ะ หนูชื่อนางสาว….. รหัสนักศึกษา…. เรียนอยู่ชั้นปีที่…. สาขา…. สำนักวิชา….. หนูลงเรียนวิชา…. กับอาจารย์ค่ะ คือหนูสงสัยเรื่องการเขียน first daft หัวข้อวิจัย อาหาร และภาษาอังกฤษค่ะ,homework
จารย์ครับวันนี้ส่งแลปไหนบ้างครับ,homework
จารย์ครับวันนี้ส่งแลปไหนบ้างคะ,homework
จารย์ครับวันนี้ส่งแลปไหนบ้างคะ,homework
จารย์ครับวันนี้ส่งแลปไหนบ้างครับ,homework
จารย์ครับวันนี้ส่งแลปไหนบ้างครับ,homework
อาจารย์ค่ะ ถ่ายส่งได้มั้ยคะ ถ้าคนที่ไปเรียนไม่ได้,homework
อาจารย์ทดเวลาให้ไหมคะ,homework
อาจารย์ทดเวลาให้ไหมครับ,homework
อาจารย์ทดเวลาให้ไหมคะ,homework
หนูได้โจทข้อนึง,homework
คิดยังไงก็ได้ไม่ตรงในข้อยต้วเลือกค่ะ,homework
ขออนุญาตสอบถามค่ะอาจารย์,homework
ขออนุญาตสอบถามค่ะอาจารย์การจัดการเรียนการสอน เป็นรูปแบบ Online หรือ Onsite คะอาจารย์ ,homework
ขออนุญาตสอบถามค่ะอาจารย์ เกมส์kahootอาจารย์จะเปิดให้ตอนไหนคะ พวกหนูบางส่วนยังไม่ได้ทำเลยค่ะ,homework
อาจารย์มีคลิปย้อนหลังไหมครับ,homework
อาจารย์มีคลิปย้อนหลังไหมครับ,homework
อาจารย์มีคลิปย้อนหลังไหมครับ,homework
อาจารย์มีคลิปย้อนหลังไหมครับ,homework
อจ.ครับ ในส่วนของ assignment ที่อจ. assigned มาให้ต้องส่งภายในวันไหนครับ พอดีอจ.ยังไม่ได้แจ้งเรื่องเดดไลน์ของการส่งงานครับ,homework
ข้อนี้ทำยังไงคะ (ไม่ค่อยเข้าใจ),homework
อาจารย์คะ ช่วยดูคำนวณข้อนี้ให้หนูหน่อยได้ไหมคะว่าหนูคำนวณถูกไหม แล้วต้องทำเป็นกราฟด้วยไหมคะ,homework
อาจารย์คะหนูอยากทราบว่างานทำเครื่องมือทางภาษาต้องทำละเอียดแค่ไหนคะ บอกถึงบทที่ 1 แล้วบอกข้อย่อยด้วย หรือว่าทำแค่คร่าวๆก่อนคะ ขอบคุณค่ะ,homework
อาจารย์คะ ตรง upload text file ต้องสามารถ upload ได้หลายไฟล์มั้ยคะ,homework
อาจารย์คะ ขอเลื่อนเวลาส่งงานได้มั้ยคะ,homework
ครูคะ เขียนในกระดาษได้ไหมคะ,homework
แบบนี้เลย,homework
งานที่คุณครูสั่งสามารถทำในรูปแบบอื่นได้มั้ยคะ,homework
ไมาทราบว่างานชิ้นนี้ส่งในไหนคะ,homework
การบ้านหน้า49ทำยังไงคะ,homework
อาจารย์สะดวกคุยไหมคะ หนูมีข้อสงสัยอยากจะสอบถามงานที่อาจารย์มอบหมายค่ะ🥺,homework
อาจารย์ครับทำใส่อะไรครับ,homework
อาจารย์ครับผมขอเลื่อนเวลาส่งได้ไหมครับพอดีงานส่งไม่ทันครับ,homework
อาจารย์คะ Assignment ส่งได้ถึงวันไหนคะ,homework
อาจารย์ครับ ผมไม่แน่ใจว่าตรงนี้ต้องให้อาจารย์เซ็นไหม,homework
ไม่มี,homework
อาจารย์คะเนื้อหาบทนี้ใส่เนื้อหาในพ้อยประมาณนี้ได้ไหมคะ,homework
แบบฝึกหัดต้องส่งมั้ยคะ,homework
แบบฝึกหัดต้องส่งมั้ยคะ,homework
แบบฝึกหัดต้องส่งมั้ยครับ,homework
แบบฝึกหัดต้องส่งมั้ยคะ,homework
แบบฝึกหัดต้องส่งมั้ยครับ,homework
แบบฝึกหัดต้องส่งมั้ยคะ,homework
อาจารย์ค่ะ รบกวนเซ็นใบคำร้องเพิ่มที่นั่งให้หน่อยค่ะอาจารย์ 🙏,homework
ขออนุญาตสอบถามค่ะอาจารย์,homework
การจัดการเรียนการสอน เป็นรูปแบบ Online หรือ Onsite คะอาจารย์,homework
ออนไลน์ค่ะ,homework
ขออนุญาตค่ะอาจารย์..ขอทำใบงานประเทศละ1แผ่นได้ไหมคะ ถ้าทำ5ประเทศภายในแผ่นเดียวเนื้อหามันเยอะค่ะ,homework
ขออนุญาตสอบถามค่ะอาจารย์ แบบฝึกหัดที่ทำอาทิตย์นี้เป็นบทที่ 4ส่วนที่ 1 หรือเป็นแบบฝึกหัดบทที่ 4 ที่ 2 คะ,homework
เพราะครั้งที่แล้วอาจารย์ให้ทำแค่ที่มี(เสริม),homework
ขออนุญาตสอบถามค่ะอาจารย์ แบบฝึกหัดที่ทำอาทิตย์นี้เป็นบทที่ 4ส่วนที่ 1 หรือเป็นแบบฝึกหัดบทที่ 4 ที่ 2 คะ,homework
เพราะครั้งที่แล้วอาจารย์ให้ทำแค่ที่มี(เสริม),homework
เเบบฝึกหัดมีเฉลยตรวจไหมครับ,homework
มีเป็นบางข้อในหนังสือ แต่ก็มีเฉลยบางข้อในห้องครับ,homework
อาจารย์ครับข้อ3.3กับ3.5ขอใช้โลปิตาลได้มั้ยครับ,homework
ไม่แนะนำให้ใช้โลปิตาล โลปิตาลจะเรียนประมาณสัปดาห์ที่เก้าครับ อยากให้ใช้มือเปล่าให้เชี่ยวชาญ ก่อนติดกระบี่ครับ,homework
เดี๋ยวได้ใช้แน่นอนครับ เอาพื้นฐานให้แน่นก่อนครับ,homework
แบบฝึกหัดต้องส่งมั้ยคะ,homework
ขอตอบแทนนะครับไม่ต้องส่งแต่ควรทำครับ,homework
อาจารย์คะ สอบถามค่ะ ,homework
คาบติวเริ่มตั้งแต่สัปดาห์นี้เลยมั้ยครับ,homework
คาบติวเริ่มสัปดาห์นี้เลยค่ะ,homework
ขออนุญาตค่ะอาจารย์ วันที่20 มีสอบ Mech of mat ตอน 15:00-16:45 น. สามารถเลื่อนวันสอบได้ไหมคะ,homework
เวลาสอบไม่ซ้ำซ้อนนะครับ คงเลื่อนให้ไม่ได้ครับ,homework
อาจารย์คะ สอบถามค่ะ,homework
สามารถวาดในไอแพดได้ไหมคะ,homework
อาจารย์คะ สอบถามค่ะ,homework
สามารถวาดในไอแพดได้ไหมคะ,homework
ส่งได้ถึงวันไหนหรอคะอาจารย์,homework
ส่งกระดาษที่วาดเลยได้ไหมครับ,homework
ส่งกระดาษที่วาดเลยได้ไหมครับ,homework
อ.อัพเดตไดร์ฟให้แล้วเมื่อสักครู่ ขึ้นไหมคะ,homework
เเต่สามารถนำเสนอหัวข้อนี้สนในที่4ได้ใช่ไหมคะเเล้วหลังจากวันที่4 ที่ต้องพัฒนาต่อสามารถเปลี่ยนหรือเน้นไปที่ dashboard แทนได้ใช่ไหมคะ,homework
ถ้าทำเเอพสามารถใช้ figma หรือ glide ในการทำออกมาได้ไหมคะ,homework
ใช่ครับสามารถนำเสนอหัวข้อนี้ได้ครับ,homework
ตัว figma น่าจะสามารถทำได้เพียงแค่ design ครับ แต่ glide ถ้าทำให้สามารถทำฟังก์ชันตามที่วางแผนไว้ก็สามารถใช้งานได้ครับ,homework
เเสดงว่าสิ้นสุดโปรเจคสามารถใช้ glide มาทำได้ใช่ไหมคะ,homework
อาจารย์มีคลิปย้อนหลังไหมครับ,homework
ใครมีเมลอาจารย์มั้ยคะ🙏🏻,homework
ศุกร์นี้ไม่ได้เรียน ทางอาจารย์จะชดเชยวันไหนคะ,homework
แบบฝึกหัดต้องส่งมั้ยคะ,homework
เเบบฝึกหัดมีเฉลยตรวจไหมครับ,homework
วิชานี้ไม่มีคลิปสอนย้อนหลังใช่ไหมคะ🥺,homework
อันนี้ มีการบ้านข้างหลังให้แล้วครับ น่าทำทั้งหมด แต่ขีดไว้ที่ควรฝึกอย่างยิ่งครับ จะเฉลยบางข้อในวันจันทร์ต่อไปครับ,homework
การบ้านไม่ต้องส่งนะครับ เป็นการฝึกตัวเอง มีวินัยในตัวเองครับ,homework
ขออนุญาตค่ะอาจารย์ หนูเป็นตัวแทนกลุ่ม3วิชาโปรเจค1101163ที่เพิ่งนำเสนอหัวข้อไปเมื่อวันจันทร์ที่แล้วน่ะค่ะ หนูอยากทราบว่าที่อาจารย์ comment มาคืออยากให้พวกหนูเปลี่ยนหัวข้อใช่ไหมคะ,homework
จำไม่ได้ครับว่าคอมเม้นว่าอะไรบ้าง ฮ่าๆๆ ถ้าถามตรงนั้นน่าจะได้คำตอบเลยนะครับ,homework
งั้นถ้าพวกหนูเปลี่ยนหัวข้อ ทำได้ไหมคะ ;-;,homework
ได้คร้าบ ส่งไฟล์ที่เดิมได้เลยนะครับ,homework
แหะ ถ้าคิดหัวข้อใหม่ตอนนี้งานใหม่ที่อาจารย์เพิ่งสั่งน่าจะเสร็จไม่ทันนะคะTT,homework
แต่ต้องระบุปัญหาว่าทำไมถึงเปลี่ยนครับ,homework
อ คุยกับใครอยู่ครับเนี่ย,homework
มันดู free ไปใช่ไหมคะ,homework
อาจารย์คะ พวกหนูปรึกษากันเรื่องเปลี่ยนหัวข้อแล้วได้มาหัวข้อนึงคือเป็นเว็บแชร์ activities ที่ทำได้ระหว่างอยู่บ้านเพื่อเลี่ยงการออกไปข้างนอกน่ะค่ะ เช่น แนะนำซีรีส์น่าดู การออกกำลังง่ายๆที่บ้านช่วยลดอาการ,homework
office syndrome ประมาณนี้ค่ะ อาจารย์คิดเห็นว่ายังไงคะ,homework
อาจารย์คะ พวกหนูปรึกษากันเรื่องเปลี่ยนหัวข้อแล้วได้มาหัวข้อนึงคือเป็นเว็บแชร์ activities ที่ทำได้ระหว่างอยู่บ้านเพื่อเลี่ยงการออกไปข้างนอกน่ะค่ะ เช่น แนะนำซีรีส์น่าดู การออกกำลังง่ายๆที่บ้านช่วยลดอาการ,homework
office syndrome ประมาณนี้ค่ะ อาจารย์คิดเห็นว่ายังไงคะ,homework
เก็บสถิติด้วยดีมั้ยครับ แล้วสามารถสรุปวิเคราะห์ได้ว่า ใคร ช่วงอายุไหน ชอบทำอะไร เพราะอะไร,homework
เก็บสถิติด้วยดีมั้ยครับ แล้วสามารถสรุปวิเคราะห์ได้ว่า ใคร ช่วงอายุไหน ชอบทำอะไร เพราะอะไร,homework
ลองใส่จินตนาการหน่อยว่า ใครได้ประโยชน์อย่างไรครับ,homework
ทุกคนที่เกี่ยวข้องต้องได้ประโยชน์,homework
"คนที่เข้ามาก็อาจจะได้กิจกรรมใหม่ๆไปทำหรือได้ความสนใจใหม่ๆกลับไป ส่วนเราที่เป็นคนพัฒนาเว็บก็จะได้คอมเม้นหรือความสนใจไปวิเคราะห์เพื่อพัฒนาเนื้อหาให้ดีขึ้นมีความน่าสนใจตามความชอบของคนที่เข้ามา
ชมเว็บไซต์เราค่ะ อีกอย่างเลยคือถ้าสามารถทำให้ผู้คนลดการออกไปข้างนอกลดความเสี่ยงติดโควิดได้ก็จะเป็นประโยชน์ต่อส่วนรวมด้วยค่ะ",homework
ขออนุญาตค่ะอาจารย์ มีเพื่อนอยากรู้ว่าพรุ่งนี้ต้องรายงานความคืบหน้าโปรเจคเรื่องของ SRS ใช่ไหมคะ,homework
ขออนุญาตค่ะอาจารย์ มีเพื่อนอยากรู้ว่าพรุ่งนี้ต้องรายงานความคืบหน้าโปรเจคเรื่องของ SRS ใช่ไหมคะ,homework
อาจารย์คะ ถ้าหนูขอเลื่อนส่ง SRS เป็นรายงานความคืบหน้าครั้งหน้าจะได้ไหมคะ ทำไม่ทันจริงๆค่ะ,homework
อาจารย์ครับ ถ้าหนูขอเลื่อนส่ง SRS เป็นรายงานความคืบหน้าครั้งหน้าจะได้ไหมครับ,homework
อาจารย์ครับ ถ้าหนูขอเลื่อนส่ง SRS ได้ไหมครับ,homework
อาจารย์ครับ ถ้าหนูขอเลื่อนส่ง SRS ได้ไหมคะ,homework
สวัสดีค่ะอาจารย์ หนูขอรบกวนเวลาสักครู่นะคะ,homework
สวัสดีค่ะอาจารย์ หนูขอรบกวนเวลาสักครู่นะคะ,homework
ต้องทำในโปรแกรม eclipse เท่านั้นหรอคะ,homework
ต้องทำในโปรแกรม eclipse เท่านั้นหรอครับ,homework
อาจารย์คะขอรบกวนเวลาสักครู่ค่ะ คือหนูเป็นตัวแทนกลุ่มระบบจัดการยืม-คืนหนังสือโปรเจค oop ค่ะอยากทราบว่าถ้าต้องการเก็บข้อมูลส่วนตัวของลูกค้าที่มาเช่าหนังสือเช่นข้อมูลที่ระบุตัวตนได้(ป้องกันการเช่าแล้ว,homework
ไม่คืนตามกำหนด) พวกข้อมูลเลขบัตรประชาชน(เก็บเลขไว้เฉยๆไม่ได้ดึงข้อมูลของทางการมา) ตอนนำเสนอและขั้นตอนการสร้างโปรแกรมหนูสามารถเมคข้อมูลเอาเองเพื่อนำเสนอได้ไหมคะ,homework
แล้วตัวโปรแกรมต้องเป็นภาษา Java เท่านั้นไหมคะ,homework
ต้องพัฒนาให้ใช้ได้จริงด้วยไหมคะ,homework
แล้วตัวโปรแกรมต้องเป็นภาษา Java เท่านั้นไหมคะ,homework
ต้องพัฒนาให้ใช้ได้จริงด้วยไหมคะ,homework
แล้วตัวโปรแกรมต้องเป็นภาษา Java เท่านั้นไหมคะ,homework
ขออนุญาตค่ะอาจารย์หนูเป็นตัวแทนกลุ่ม10 โปรเจค oop ค่ะ หนูขอคำแนะนำเกี่ยวกับการเพิ่มวินโดวส์ใหม่ในจาวาหน่อยได้ไหมคะเพราะตัวอย่างที่อาจารย์มีให้ส่วนใหญ่เป็นการโค้ดที่มีแค่1-2หน้าต่างน่ะค่ะ,homework
แล้วส่วนมากหน้าต่างที่2ก็เป็นแค่การโชว์ข้อความเฉยๆ คือถ้าจะเพิ่มหน้าต่างเพื่อใช้งานอย่างอื่นอีกต้องทำยังไงบ้างหรอคะ,homework
ขออนุญาตค่ะอาจารย์หนูเป็นตัวแทนกลุ่ม10 โปรเจค oop ค่ะ หนูขอคำแนะนำเกี่ยวกับการเพิ่มวินโดวส์ใหม่ในจาวาหน่อยได้ไหมคะเพราะตัวอย่างที่อาจารย์มีให้ส่วนใหญ่เป็นการโค้ดที่มีแค่1-2หน้าต่างน่ะค่ะ,homework
แล้วส่วนมากหน้าต่างที่2ก็เป็นแค่การโชว์ข้อความเฉยๆ คือถ้าจะเพิ่มหน้าต่างเพื่อใช้งานอย่างอื่นอีกต้องทำยังไงบ้างหรอคะ,homework
ข้ออนุญาตสอบถามในรายวิชานี้ครับ,homework
ข้ออนุญาตสอบถามในรายวิชานี้ครับ,homework
ข้ออนุญาตสอบถามในรายวิชานี้ครับ,homework
ข้ออนุญาตสอบถามในรายวิชานี้ครับ,homework
ข้ออนุญาตสอบถามในรายวิชานี้ค่ะ,homework
ข้ออนุญาตสอบถามในรายวิชานี้ค่ะ,homework
ข้ออนุญาตสอบถามในรายวิชานี้ค่ะ,homework
ข้ออนุญาตสอบถามในรายวิชานี้ค่ะ,homework
อาจารย์ชครับข้อถามครับ,homework
อาจารย์ครับข้อถามครับในงานวันนี้เราต้องส่งอีกทีวันไหนครับ,homework
อาจารย์ครับข้อถามครับในงานวันนี้เราต้องส่งอีกทีวันไหนครับ,homework
อาจารย์ครับข้อถามครับในงานวันนี้เราต้องส่งอีกทีวันไหนครับ,homework
อาจารย์ครับข้อถามค่ะในงานวันนี้เราต้องส่งอีกทีวันไหนค่ะ,homework
อาจารย์ครับข้อถามค่ะในงานวันนี้เราต้องส่งอีกทีวันไหนค่ะ,homework
อาจารย์ครับข้อถามค่ะในงานวันนี้เราต้องส่งอีกทีวันไหนค่ะ,homework
สวัสดีค่ะอาจารย์ หนูเกศมณี วันสุธะ B6324933 ที่แจ้งไปในแชทกลุ่มว่าส่งไฟล์การบ้านผิดอันน่ะค่ะ,homework
สวัสดีค่ะอาจารย์ หนูเกศมณี วันสุธะ B6324933 ที่แจ้งไปในแชทกลุ่มว่าส่งไฟล์การบ้านผิดอันน่ะค่ะ,homework
สวัสดีค่ะอาจารย์ หนูเกศมณี วันสุธะ B6324933 ที่แจ้งไปในแชทกลุ่มว่าส่งไฟล์การบ้านผิดอันน่ะค่ะ,homework
แค่ออกแบบแผนภาพใช่ไหมคะ ต้องเริ่มเขียนหรือยังคะ,homework
แค่ออกแบบแผนภาพใช่ไหมคะ ต้องเริ่มเขียนหรือยังคะ,homework
แค่ออกแบบแผนภาพใช่ไหมคะ ต้องเริ่มเขียนหรือยังคะ,homework
จารย์ครับวันนี้ส่งแลปไหนบ้างครับ,homework
อาจารย์ค่ะ ถ่ายส่งได้มั้ยคะ ถ้าคนที่ไปเรียนไม่ได้,homework
อาจารย์ทดเวลาให้ไหมคะ,homework
อาจารย์ทดเวลาให้ไหมครับ,homework
อาจารย์ทดเวลาให้ไหมคะ,homework
อาจาร์ยครับ ขอสอบถามเรื่องspexxหน่อยครับ ต้องทำเลยไหมครับ,homework
ทำได้เลยครับ,homework
ขอถามครับ,homework
อาจารย์ครับผมไม่่สามารถวางlinkในspreadsheetได้ครับ,homework
อาจารย์คะข้อสอบปรนัยตอนเช้าสามารถเปิดไฟลืเอกสารได้ไหมคะ,homework
อาจารย์คะข้อสอบปรนัยตอนเช้าสามารถเปิดไฟลืเอกสารได้ไหมคะ,homework
อาจารย์คะข้อสอบปรนัยตอนเช้าสามารถเปิดไฟลืเอกสารได้ไหมคะ,homework
เราว่างกันวันไหนบ้างคะ ขอหลายช่วงหน่อย พฤหัสเช้าอาจารย์ติดสอนอีกวิชานาะค่ะ,homework
เราว่างกันวันไหนบ้างคะ ขอหลายช่วงหน่อย พฤหัสเช้าอาจารย์ติดสอนอีกวิชานาะค่ะ,homework
ขออนุญาตค่ะอาจารย์ หนูชื่อเกศมณี เป็นนักศึกษา dt ค่ะ ตอนนี้โปรเจกต์แคมป์ hackathon หนูทำเกี่ยวกับแอพสำหรับการติดต่อสื่อสารระหว่างนักศึกษากับอาจารย์ เลยอยากให้อาจารย์ไกด์เกี่ยวกับช่องโหว่ที่อาจเกิด,homework
ผมสงสัยในการบ้านข้อที่1นี้อ่ะครับ,homework
ผมสงสัยในการบ้านข้อที่1นี้อ่ะครับ,homework
ผมสงสัยในการบ้านข้อที่1นี้อ่ะครับ,homework
อาจารย์ว่ามันจะเวิร์คมั้ยคะ,homework
เหมือนพวก mobile banking เหรอ,homework
ส่งการบ้านได้ถึงตอนไหนคะ,homework
อาจารย์คะ แลปเคมีส่งวันไหนคะ,homework
อาจารย์ครับส่งหนึ่งคนต่อกลุ่มรึทุกคนครับ,homework
ส่งแลปเคมีที่โต๊ะอาจารย์​ใช่ไหมครับ,homework
ครูอัพโหลดวิดีโอและเอกสารของแลบ 6 ไว้ใน ms team แล้วนะคะ นักศึกษาสามารถเข้าไปดูได้เลยค่ะ,homework
ส่งงานครบทุกคนยังคะ,homework
อาจารย์ครับส่งเเลปวันพรุ่งนี้ได้ไหมครับ,homework
อาจารย์คะสงสัยเรื่องงานที่อาจารย์มอบหมายค่ะ,homework
วิดีโอเมื่อวานครับ แต่ช่วงแรกประมาณ 10 นาที จะไม่มีวิดิโอเขียนนะครับ เนื่องจากระบบไม่ บันทึกวิดิโอให้,homework
วันนี้ผมอาจจะเลทนิดหน่อยนะครับ,homework
ประกาศนี้แสดงให้เห็นว่าเราจะมีสอบกลางภาค โดยจะสอบตามปกติ ตามวันเวลาที่มหาวิทยาลัยกำหนดนะครับ,homework
อาจารย์ครับอาทิตย์หน้ายังเรียนผ่านซูมอยุ่มั้ยครับ,homework
data พวกนี้เอาขึ้น cloud ได้ใช่มั้ยคะ,homework
อาจารย์คะ lian xi 2-4 จะเปิดตอนไหนหรอคะ,homework
เเล็บแรกส่งรายงานวันไหนครับอาจารย์,homework
รายงานส่งทุกวันจันทร์ค่ะ,homework
แต่สำหรับแล็บแรกเป็นวันหยุด ส่งวันพุธได้ค่ะ,homework
ส่งการบ้านได้ถึงตอนไหนคะ,homework
สี่โมงเย็นค่า,homework
ส่งที่ห้องไหนคะ,homework
อาจารย์คะ แลปเคมีส่งวันไหนคะ,homework
อาจารย์ครับส่งหนึ่งคนต่อกลุ่มรึทุกคนครับ,homework
เเล็ปต้องส่งใหมครับ,homework
ไหนอาจารย์บอกส่งในชม.ไม่ใช่หรอคับ,homework
อาจารย์บอก ให้ส่งวันเรียนไม่ใช่หรอคะ,homework
ข้อสอบถามงานวันนี้ค่ะ ต้องส่งอาทิตย์หน้าหรือวันที่ 12 คะ,homework
ข้อสอบถามงานวันนี้ค่ะ ต้องส่งอาทิตย์หน้าหรือวันไหนเหรอครับ,homework
ข้อสอบถามงานวันนี้ค่ะ ต้องส่งอาทิตย์ใช่มั้ยครับ,homework
ข้อสอบถามงานวันนี้ค่ะ ต้องส่งอาทิตย์หน้าใช่ไหมคะ,homework
ข้อสอบถามงานวันนี้ค่ะ ต้องส่งอาทิตย์หน้าใช่ไหมคะ,homework
ข้อสอบถามงานวันนี้ค่ะ ต้องส่งอาทิตย์หน้าใช่ไหมคะ,homework
ข้อสอบถามงานวันนี้ค่ะ ต้องส่งอาทิตย์ใช่มั้ยครับ,homework
เเบบฝึกหัดมีเฉลยตรวจไหมครับ,homework
มีเป็นบางข้อในหนังสือ แต่ก็มีเฉลยบางข้อในห้องครับ,homework
อาจารย์ครับข้อ3.3กับ3.5ขอใช้โลปิตาลได้มั้ยครับ,homework
เเล็ปต้องส่งใหมครับ,homework
อาจารย์คะ แลปเคมีส่งวันไหนคะ,homework
อาจารย์ครับ ผมติดโควิด ต้องปฎิบัติยังไงบ้างครับ,sickleave
นิตยาภรณ์ หงษ์คำ ขออนุญาตลาป่วยนะคะติดโควิด,sickleave
วันนี้เข้าตอน9:30 เช็คสายไหมครับอาจารย์ หรือขาดเลยครับ,sickleave
ส่วนคนที่ขาดเรียน ให้ติดตาม ส่งงาน,sickleave
คนที่ขาดเรียน และไม่ส่งงาน ขอให้ทำส่งภายในวันพรุ่งนี้ ให้โอกาสสัปดาห์สุดท้าย,sickleave
ขออนุญาตลาป่วยนะคะติดโควิดค่ะ,sickleave
ลานะครับ มาแข่งกีฬาครับ,sickleave
ขอลานะครับท้องเสียครับ,sickleave
ขออนุญาตเข้าสายนะค่ะมานำเสนอโครงการของชมรมฟุตซอลอยู่ค่ะ,sickleave
วันนี้ผมขออนุญาตลานะครับอาจารย์ ติดธุระเกณฑ์ทหารครับ,sickleave
อาจารย์ครับอยากสอบถามคะแนนเก็บที่เหลือได้มั้ยครับ,sickleave
ได้ค่า ไปดูใน reg ได้เลยค่ะ,sickleave
อาจารย์ครับเนื่องจากคนชิดตัวผมติดโควิด ขออนุญาตเรียนออนไลน์ในวันพรุ่งนี้นะครับหรืออาจจะรวมไปถึงวันพุธด้วยมั้ยครับเพราะเพื่อนผมตรวจเจอตอน4:00แล้วผมอยู่ด้วยกันบ่อยมากเมื่อวานไม่ได้ใส่แมสระหว่างคุยกันหรือทำกิจกรรมด้วยครับ,sickleave
ส่งใบลามาให้อาจารย์ยะคะ,sickleave
โหลดได้ในหน้า web reg ,sickleave
ใช่ฟอร์มนี้มั้ยครับ,sickleave
หรือว่าใบนี้ครับ,sickleave
ลองตรวจ atk ด้วยนะคะ,sickleave
ถ้าตรวจ atk หรือไปตรวจ pcr ส่งผลมาให้อาจารย์ด้วยนะคะ,sickleave
วันนี้ผมยังอยู่ดีครับอาจารย์,sickleave
ค่า ดีแล้ว ดูอาการวันต่อไป,sickleave
พน.ไปเรียนเลยดีมั้ยครับ,sickleave
เดี๋ยวผมตรวจอีกทีตอนเช้าก่อนไป,sickleave
ไม่เลยครับ หรือว่าเซฟไว้ก่อน,sickleave
ค่า ดูอาการอีกสัก 2 วัน แล้วลองตรวจอีกที,sickleave
 อาจารย์คะ วันนี้ขอลานะคะ พอดีติดโควิดค่ะ,sickleave
อาจารย์คะวันนี้หนูลานะคะ,sickleave
อาจารย์ครับ ผมมีธุระที่ต้องไปทำในวันที่เรียนกับอาจารย์ ผมขอลานะครับ,sickleave
อาจารย์คะ ชื่อ เลขทะเบียนนักศึกษาขออนุญาตลาวิชาในวันที่,sickleave
ครูคะ พอดีหนูมีธุระด่วน จำเป็นต้องลาค่ะ,sickleave
สวัสดีครับอาจารย์ ผมชื่อนักศึกษาคณะ  ชั้นปีที่ลงเรียนกับอาจารย์ในวิชาเนื่องจากจึงขออนุญาตลาหยุดวันครับ,sickleave
คุณครูคะหนูไข้ขึ้นขอลาหยุด1วันนะคะ,sickleave
อาจารย์คะ ลานะคะ,sickleave
คุณครูครับผมมีความจำเป็นต้องไปต่างจังหวัดครับ,sickleave
อาจารย์ผมขอลา เนื่องจากไม่สะดวกการเดินทาง,sickleave
เป็นคนนึงที่ไม่เคยบาอาจารย์เลย,sickleave
ไม่ลา ใช้สิทธิขาดเลย,sickleave
อาจารย์ครับ,sickleave
อาจารย์คะ วันนี้ออกงานสาขานะคะ,sickleave
เรียนอาจารย์หนูขอลาป่วย วันที่เนื่องจากและเมื่อหายเป็นปกติแล้วจะกลับมาเรียนตามปกติค่ะ,sickleave
อาจารย์คะ วันนี้หนูไม่สามารถไปเรียนได้ค่ะ เนื่องจากมีไข้สูงและปวดหัวมากค่ะ,sickleave
อาจารย์คะ หนูรหัสนักศึกษาเรียนกับอาจารย์วันในรายวิชารหัสวิชาตอนเรียนที่นะคะ เนื่องจากติดโควิดทำให้ไม่สามารถไปเรียนได้จึงขอลาในวันที่,sickleave
อาจารย์คะ พอดีวันนี้หนูท้องเสีย ขออนุญาตลานะคะ เดี๋ยวคาบต่อไปหนูจะเอาใบรับรองแพทย์ไปให้นะคะ,sickleave
อาจารย์ครับ ในวันที่ผมขออนุญาตลากิจนะครับ เนื่องจากเดี๋ยวผมจะส่งเอกสารลากิจย้อนหลังให้นะครับ,sickleave
สวัสดีค่ะอาจารย์ แนะนำชื่อ รหัส สาขา ขออนุญาตลาและส่งหลักฐานการลา,sickleave
คุณครู/อาจารย์หนูติดโควิดค่ะ วันนี้ขอลานะคะ,sickleave
สวัสดีค่ะอาจารย์ ดิฉันขออนุญาตลาเนื่องจากวันนี้มีไข้ ไม่สามารถไปเรียนได้ค่ะ,sickleave
อาจารย์คะวันนี้ขอลานะคะ มีปัญหาเรื่องการเดินทางค่ะ,sickleave
อาจารย์คะพรุ่งนี้มีธุระด่วน ขอลา1วันนะคะ,sickleave
 ศักดา ละเมียดดี ติดโควิด ครับอาจารย์,sickleave
 อาจารย์ครับบ่ายนี้ผมขอลาไปฉีดวัคซีนนะครับ,sickleave
อาจารย์เป็นกรดไหลย้อน ขอเลื่อนเป็น 15.00 นะ,sickleave
ส่งใบลามาให้อาจารย์ยะคะ,sickleave
อาจารย์คะวันจันทร์ไม่ได้ไปโรงเรียนอาจารย์สอนปกติอยู่ใช่ไหมคะ,sickleave
อาจารย์​ครับสำหรับคนที่ไม่ได้ไปแลปวันนี้​ต้องมีใบลาไหมครับ,sickleave
อาจารย์คะวันนี้หนูลานะคะ,sickleave
